Time,Fixed-Point-Operation,Node,Label,Old Bound,New Bound,Occurred Due To,Clause-1
3,3,Josef_Broberg,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Josef_Broberg'), ('Dallas_Cowboys', 'Josef_Broberg'), ('Chicago_Bears', 'Josef_Broberg'), ('Baltamore_Ravens', 'Josef_Broberg')]"
3,3,John_Arrington,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'John_Arrington'), ('Dallas_Cowboys', 'John_Arrington'), ('Chicago_Bears', 'John_Arrington'), ('Baltamore_Ravens', 'John_Arrington')]"
3,3,Kristy_Meeks,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Kristy_Meeks'), ('Dallas_Cowboys', 'Kristy_Meeks'), ('Chicago_Bears', 'Kristy_Meeks'), ('Baltamore_Ravens', 'Kristy_Meeks')]"
3,3,Eunice_Jackson,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Eunice_Jackson'), ('Dallas_Cowboys', 'Eunice_Jackson'), ('Chicago_Bears', 'Eunice_Jackson')]"
3,3,John_Shriver,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'John_Shriver'), ('Dallas_Cowboys', 'John_Shriver'), ('Baltamore_Ravens', 'John_Shriver')]"
3,3,Terry_Her,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Terry_Her'), ('Dallas_Cowboys', 'Terry_Her'), ('Chicago_Bears', 'Terry_Her'), ('Baltamore_Ravens', 'Terry_Her')]"
3,3,Donald_Collins,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Donald_Collins'), ('Dallas_Cowboys', 'Donald_Collins'), ('Chicago_Bears', 'Donald_Collins'), ('Baltamore_Ravens', 'Donald_Collins')]"
3,3,Christine_Maung,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Christine_Maung'), ('Dallas_Cowboys', 'Christine_Maung'), ('Chicago_Bears', 'Christine_Maung'), ('Baltamore_Ravens', 'Christine_Maung')]"
3,3,Allen_Carey,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Allen_Carey'), ('Dallas_Cowboys', 'Allen_Carey'), ('Baltamore_Ravens', 'Allen_Carey')]"
3,3,Gloria_Zenker,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Gloria_Zenker'), ('Dallas_Cowboys', 'Gloria_Zenker'), ('Chicago_Bears', 'Gloria_Zenker'), ('Baltamore_Ravens', 'Gloria_Zenker')]"
3,3,Jack_Shaw,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Jack_Shaw'), ('Dallas_Cowboys', 'Jack_Shaw'), ('Chicago_Bears', 'Jack_Shaw')]"
3,3,Bernadette_Mitchell,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Bernadette_Mitchell'), ('Dallas_Cowboys', 'Bernadette_Mitchell'), ('Chicago_Bears', 'Bernadette_Mitchell'), ('Baltamore_Ravens', 'Bernadette_Mitchell')]"
3,3,Donald_Green,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Donald_Green'), ('Dallas_Cowboys', 'Donald_Green'), ('Chicago_Bears', 'Donald_Green'), ('Baltamore_Ravens', 'Donald_Green')]"
3,3,Judy_Carter,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Judy_Carter'), ('Dallas_Cowboys', 'Judy_Carter'), ('Chicago_Bears', 'Judy_Carter'), ('Baltamore_Ravens', 'Judy_Carter')]"
3,3,Sharon_Cronin,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Sharon_Cronin'), ('Dallas_Cowboys', 'Sharon_Cronin'), ('Chicago_Bears', 'Sharon_Cronin')]"
3,3,Adam_Killen,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Adam_Killen'), ('Dallas_Cowboys', 'Adam_Killen'), ('Chicago_Bears', 'Adam_Killen'), ('Baltamore_Ravens', 'Adam_Killen')]"
3,3,Bertha_Laud,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Bertha_Laud'), ('Dallas_Cowboys', 'Bertha_Laud'), ('Chicago_Bears', 'Bertha_Laud')]"
3,3,Martha_Lui,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Martha_Lui'), ('Chicago_Bears', 'Martha_Lui'), ('Baltamore_Ravens', 'Martha_Lui')]"
3,3,Adam_Zeger,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Adam_Zeger'), ('Chicago_Bears', 'Adam_Zeger'), ('Baltamore_Ravens', 'Adam_Zeger')]"
3,3,Kelley_Mullen,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Kelley_Mullen'), ('Chicago_Bears', 'Kelley_Mullen'), ('Baltamore_Ravens', 'Kelley_Mullen')]"
3,3,Douglas_Stayton,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Douglas_Stayton'), ('Chicago_Bears', 'Douglas_Stayton'), ('Baltamore_Ravens', 'Douglas_Stayton')]"
3,3,Edna_Epps,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Edna_Epps'), ('Chicago_Bears', 'Edna_Epps'), ('Baltamore_Ravens', 'Edna_Epps')]"
3,3,Austin_Mcree,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Austin_Mcree'), ('Chicago_Bears', 'Austin_Mcree'), ('Baltamore_Ravens', 'Austin_Mcree')]"
3,3,Maria_Fisher,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Maria_Fisher'), ('Chicago_Bears', 'Maria_Fisher'), ('Baltamore_Ravens', 'Maria_Fisher')]"
3,3,Caroyln_Hennessey,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Caroyln_Hennessey'), ('Chicago_Bears', 'Caroyln_Hennessey'), ('Baltamore_Ravens', 'Caroyln_Hennessey')]"
3,3,Dawn_Sandoz,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Dawn_Sandoz'), ('Chicago_Bears', 'Dawn_Sandoz'), ('Baltamore_Ravens', 'Dawn_Sandoz')]"
3,3,Maria_Long,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Maria_Long'), ('Chicago_Bears', 'Maria_Long'), ('Baltamore_Ravens', 'Maria_Long')]"
3,3,James_Johnson,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'James_Johnson'), ('Chicago_Bears', 'James_Johnson'), ('Baltamore_Ravens', 'James_Johnson')]"
3,3,Homer_Caston,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Homer_Caston'), ('Chicago_Bears', 'Homer_Caston'), ('Baltamore_Ravens', 'Homer_Caston')]"
3,3,David_Gordon,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'David_Gordon'), ('Chicago_Bears', 'David_Gordon'), ('Baltamore_Ravens', 'David_Gordon')]"
3,3,Debra_Endsley,demanded_player,"[0.0,1.0]","[1.0,1.0]",demanded_player(x),"[('Pittsburgh_Steelers', 'Debra_Endsley'), ('Dallas_Cowboys', 'Debra_Endsley'), ('Chicago_Bears', 'Debra_Endsley'), ('Baltamore_Ravens', 'Debra_Endsley')]"
3,3,Gerald_Ramos,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Dallas_Cowboys', 'Gerald_Ramos')]"
3,3,Don_Cobb,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Dallas_Cowboys', 'Don_Cobb')]"
3,3,Mark_Luttrell,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Dallas_Cowboys', 'Mark_Luttrell')]"
3,3,Brian_Avery,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Dallas_Cowboys', 'Brian_Avery')]"
3,3,Mitchell_Joaquin,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Dallas_Cowboys', 'Mitchell_Joaquin')]"
3,3,Carolyn_Haire,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Dallas_Cowboys', 'Carolyn_Haire')]"
3,3,Deborah_Monteros,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Dallas_Cowboys', 'Deborah_Monteros'), ('Chicago_Bears', 'Deborah_Monteros')]"
3,3,Susan_Lynch,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Dallas_Cowboys', 'Susan_Lynch'), ('Chicago_Bears', 'Susan_Lynch')]"
3,3,Phillip_Nguyen,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Dallas_Cowboys', 'Phillip_Nguyen'), ('Chicago_Bears', 'Phillip_Nguyen')]"
3,3,Eugene_Mcbride,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Dallas_Cowboys', 'Eugene_Mcbride'), ('Chicago_Bears', 'Eugene_Mcbride')]"
3,3,Beatrice_Moore,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Dallas_Cowboys', 'Beatrice_Moore'), ('Chicago_Bears', 'Beatrice_Moore')]"
3,3,Gary_Saylor,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Dallas_Cowboys', 'Gary_Saylor'), ('Chicago_Bears', 'Gary_Saylor')]"
3,3,Gregoria_Cox,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Dallas_Cowboys', 'Gregoria_Cox'), ('Baltamore_Ravens', 'Gregoria_Cox')]"
3,3,Amy_Drumm,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Dallas_Cowboys', 'Amy_Drumm'), ('Chicago_Bears', 'Amy_Drumm')]"
3,3,David_Garcia,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Chicago_Bears', 'David_Garcia')]"
3,3,Allan_Perez,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Chicago_Bears', 'Allan_Perez')]"
3,3,Luis_Ross,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Chicago_Bears', 'Luis_Ross')]"
3,3,Mary_Cooper,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Chicago_Bears', 'Mary_Cooper')]"
3,3,Dee_Vargas,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Chicago_Bears', 'Dee_Vargas')]"
3,3,Elizabeth_Marquez,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Chicago_Bears', 'Elizabeth_Marquez')]"
3,3,Tim_Bradley,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Chicago_Bears', 'Tim_Bradley')]"
3,3,Jose_Valadez,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Chicago_Bears', 'Jose_Valadez')]"
3,3,Christina_Jackson,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Chicago_Bears', 'Christina_Jackson')]"
3,3,Ricardo_Blais,demanded_player,"[0.0,1.0]","[0.0,0.0]",demanded_player(x),"[('Chicago_Bears', 'Ricardo_Blais'), ('Baltamore_Ravens', 'Ricardo_Blais')]"
4,4,Brenda_Brinson,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Brenda_Brinson']
4,4,Andrew_Rautio,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Andrew_Rautio']
4,4,Bernardo_James,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Bernardo_James']
4,4,Shawna_Hernandez,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Shawna_Hernandez']
4,4,Dora_Peacock,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Dora_Peacock']
4,4,Josef_Broberg,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Josef_Broberg']
4,4,John_Arrington,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['John_Arrington']
4,4,Kristy_Meeks,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Kristy_Meeks']
4,4,Terry_Her,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Terry_Her']
4,4,Donald_Collins,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Donald_Collins']
4,4,Christine_Maung,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Christine_Maung']
4,4,Gloria_Zenker,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Gloria_Zenker']
4,4,Bernadette_Mitchell,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Bernadette_Mitchell']
4,4,Donald_Green,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Donald_Green']
4,4,Judy_Carter,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Judy_Carter']
4,4,Adam_Killen,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Adam_Killen']
4,4,Debra_Endsley,highly_demanded_player,"[0.0,1.0]","[1.0,1.0]",highly_demanded_player_rule,['Debra_Endsley']
